replay,user,group,puzzle,globalAttemptId,attemptId,contextFeatures,attemptFeatures
4. Match Silhouettes~2,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,4. Match Silhouettes,11,"{'#Attempt': 2, '#GlobalAttempt': 11, 'ActiveTime': 1296.4467449999995, 'InactiveTime': 31.152256, 'CompletedLevels': 8}","{'ActiveTime': 21.548467, 'InactiveTime': 0, 'InteractionEvents': 4, 'CreateShape': 2, 'UsedFigures': {'cube': 1, 'pyramid': 1, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 1, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
7. Max 2 Boxes~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,7. Max 2 Boxes,8,"{'#Attempt': 1, '#GlobalAttempt': 8, 'ActiveTime': 1161.0841529999996, 'InactiveTime': 31.152256, 'CompletedLevels': 5}","{'ActiveTime': 24.121533000000007, 'InactiveTime': 0, 'InteractionEvents': 6, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 2, 'ScaleShape': 2, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Warm Up~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Warm Up,20,"{'#Attempt': 1, '#GlobalAttempt': 20, 'ActiveTime': 2454.9705989999993, 'InactiveTime': 31.152256, 'CompletedLevels': 14}","{'ActiveTime': 22.597183000000005, 'InactiveTime': 0, 'InteractionEvents': 5, 'CreateShape': 4, 'UsedFigures': {'cube': 4, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Pi Henge~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Pi Henge,15,"{'#Attempt': 1, '#GlobalAttempt': 15, 'ActiveTime': 1843.7497079999996, 'InactiveTime': 31.152256, 'CompletedLevels': 11}","{'ActiveTime': 143.01666500000002, 'InactiveTime': 0, 'InteractionEvents': 27, 'CreateShape': 6, 'UsedFigures': {'cube': 6, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 9, 'ScaleShape': 7, 'DeleteFigure': 3, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': True}"
9. Scaling Round Objects~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,9. Scaling Round Objects,10,"{'#Attempt': 1, '#GlobalAttempt': 10, 'ActiveTime': 1274.8982779999994, 'InactiveTime': 31.152256, 'CompletedLevels': 7}","{'ActiveTime': 83.738467, 'InactiveTime': 0, 'InteractionEvents': 15, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 1, 'cone': 1, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 1, 'ScaleShape': 10, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': True}"
45-Degree Rotations~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,45-Degree Rotations,16,"{'#Attempt': 1, '#GlobalAttempt': 16, 'ActiveTime': 1932.9839639999996, 'InactiveTime': 31.152256, 'CompletedLevels': 12}","{'ActiveTime': 89.234256, 'InactiveTime': 0, 'InteractionEvents': 16, 'CreateShape': 5, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 4, 'cylinder': 0, 'cone': 0, 'sphere': 1}, 'RotateShape': 10, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
1. One Box~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,1. One Box,3,"{'#Attempt': 1, '#GlobalAttempt': 3, 'ActiveTime': 786.1438639999997, 'InactiveTime': 31.152256, 'CompletedLevels': 2}","{'ActiveTime': 30.148967, 'InactiveTime': 0, 'InteractionEvents': 8, 'CreateShape': 2, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 1, 'RotateView': 2, 'Snapshots': 2, 'TimeStampSnapshots': [19.76, 26.52], 'CheckSolution': 1, 'Completed': True}"
5. Removing Objects~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,5. Removing Objects,5,"{'#Attempt': 1, '#GlobalAttempt': 5, 'ActiveTime': 975.1026339999996, 'InactiveTime': 31.152256, 'CompletedLevels': 3}","{'ActiveTime': 99.911677, 'InactiveTime': 0, 'InteractionEvents': 27, 'CreateShape': 6, 'UsedFigures': {'cube': 1, 'pyramid': 2, 'ramp': 0, 'cylinder': 0, 'cone': 3, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 4, 'RotateView': 11, 'Snapshots': 3, 'TimeStampSnapshots': [16.95, 26.58, 65.07], 'CheckSolution': 3, 'Completed': True}"
2. Separated Boxes~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,2. Separated Boxes,2,"{'#Attempt': 1, '#GlobalAttempt': 2, 'ActiveTime': 755.9948969999997, 'InactiveTime': 31.152256, 'CompletedLevels': 1}","{'ActiveTime': 28.874830000000003, 'InactiveTime': 0, 'InteractionEvents': 9, 'CreateShape': 2, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 3, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 2, 'Snapshots': 1, 'TimeStampSnapshots': [20.54], 'CheckSolution': 1, 'Completed': True}"
6. Stretch a Ramp~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,6. Stretch a Ramp,6,"{'#Attempt': 1, '#GlobalAttempt': 6, 'ActiveTime': 1083.6565809999995, 'InactiveTime': 31.152256, 'CompletedLevels': 4}","{'ActiveTime': 108.55394699999997, 'InactiveTime': 0, 'InteractionEvents': 31, 'CreateShape': 1, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 1, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 2, 'ScaleShape': 13, 'DeleteFigure': 0, 'RotateView': 10, 'Snapshots': 3, 'TimeStampSnapshots': [12.07, 37.24, 56.36], 'CheckSolution': 2, 'Completed': True}"
Pyramids are Strange~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Pyramids are Strange,17,"{'#Attempt': 1, '#GlobalAttempt': 17, 'ActiveTime': 2066.0169639999995, 'InactiveTime': 31.152256, 'CompletedLevels': 12}","{'ActiveTime': 133.03299999999996, 'InactiveTime': 0, 'InteractionEvents': 27, 'CreateShape': 5, 'UsedFigures': {'cube': 0, 'pyramid': 5, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 8, 'MoveShape': 8, 'ScaleShape': 0, 'DeleteFigure': 1, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 5, 'Completed': False}"
Pyramids are Strange~2,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Pyramids are Strange,22,"{'#Attempt': 2, '#GlobalAttempt': 22, 'ActiveTime': 2688.9235289999992, 'InactiveTime': 31.152256, 'CompletedLevels': 14}","{'ActiveTime': 124.54130400000001, 'InactiveTime': 0, 'InteractionEvents': 33, 'CreateShape': 4, 'UsedFigures': {'cube': 0, 'pyramid': 4, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 3, 'MoveShape': 16, 'ScaleShape': 8, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': False}"
Pyramids are Strange~3,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Pyramids are Strange,27,"{'#Attempt': 3, '#GlobalAttempt': 27, 'ActiveTime': 2979.089271, 'InactiveTime': 31.152256, 'CompletedLevels': 16}","{'ActiveTime': 6.264591, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Pyramids are Strange~4,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Pyramids are Strange,29,"{'#Attempt': 4, '#GlobalAttempt': 29, 'ActiveTime': 3099.333562, 'InactiveTime': 31.152256, 'CompletedLevels': 17}","{'ActiveTime': 47.84407, 'InactiveTime': 0, 'InteractionEvents': 12, 'CreateShape': 4, 'UsedFigures': {'cube': 0, 'pyramid': 4, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 3, 'MoveShape': 0, 'ScaleShape': 3, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': False}"
Pyramids are Strange~5,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Pyramids are Strange,31,"{'#Attempt': 5, '#GlobalAttempt': 31, 'ActiveTime': 3268.4260569999997, 'InactiveTime': 31.152256, 'CompletedLevels': 18}","{'ActiveTime': 4.388763, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Boxes Obscure Spheres~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Boxes Obscure Spheres,18,"{'#Attempt': 1, '#GlobalAttempt': 18, 'ActiveTime': 2383.2414099999996, 'InactiveTime': 31.152256, 'CompletedLevels': 12}","{'ActiveTime': 317.22444600000006, 'InactiveTime': 0, 'InteractionEvents': 51, 'CreateShape': 13, 'UsedFigures': {'cube': 9, 'pyramid': 0, 'ramp': 0, 'cylinder': 2, 'cone': 0, 'sphere': 2}, 'RotateShape': 4, 'MoveShape': 20, 'ScaleShape': 2, 'DeleteFigure': 8, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 4, 'Completed': False}"
Boxes Obscure Spheres~2,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Boxes Obscure Spheres,23,"{'#Attempt': 2, '#GlobalAttempt': 23, 'ActiveTime': 2799.1636049999993, 'InactiveTime': 31.152256, 'CompletedLevels': 14}","{'ActiveTime': 110.24007599999997, 'InactiveTime': 0, 'InteractionEvents': 28, 'CreateShape': 8, 'UsedFigures': {'cube': 3, 'pyramid': 0, 'ramp': 0, 'cylinder': 3, 'cone': 0, 'sphere': 2}, 'RotateShape': 2, 'MoveShape': 9, 'ScaleShape': 1, 'DeleteFigure': 4, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 4, 'Completed': False}"
Square Cross-Sections~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Square Cross-Sections,13,"{'#Attempt': 1, '#GlobalAttempt': 13, 'ActiveTime': 1633.2468839999995, 'InactiveTime': 31.152256, 'CompletedLevels': 9}","{'ActiveTime': 279.34122199999996, 'InactiveTime': 0, 'InteractionEvents': 66, 'CreateShape': 6, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 1, 'cylinder': 1, 'cone': 1, 'sphere': 1}, 'RotateShape': 6, 'MoveShape': 45, 'ScaleShape': 3, 'DeleteFigure': 3, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 3, 'Completed': False}"
Square Cross-Sections~2,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Square Cross-Sections,28,"{'#Attempt': 2, '#GlobalAttempt': 28, 'ActiveTime': 3051.4894919999997, 'InactiveTime': 31.152256, 'CompletedLevels': 17}","{'ActiveTime': 72.400221, 'InactiveTime': 0, 'InteractionEvents': 16, 'CreateShape': 4, 'UsedFigures': {'cube': 0, 'pyramid': 1, 'ramp': 1, 'cylinder': 1, 'cone': 0, 'sphere': 1}, 'RotateShape': 4, 'MoveShape': 4, 'ScaleShape': 0, 'DeleteFigure': 1, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 3, 'Completed': True}"
Stranger Shapes~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Stranger Shapes,25,"{'#Attempt': 1, '#GlobalAttempt': 25, 'ActiveTime': 2885.9053739999995, 'InactiveTime': 31.152256, 'CompletedLevels': 16}","{'ActiveTime': 57.52724699999999, 'InactiveTime': 0, 'InteractionEvents': 22, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 2, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 4, 'MoveShape': 13, 'ScaleShape': 2, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Bird Fez~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Bird Fez,14,"{'#Attempt': 1, '#GlobalAttempt': 14, 'ActiveTime': 1700.7330429999995, 'InactiveTime': 31.152256, 'CompletedLevels': 10}","{'ActiveTime': 67.48615900000001, 'InactiveTime': 0, 'InteractionEvents': 13, 'CreateShape': 3, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 1, 'sphere': 1}, 'RotateShape': 2, 'MoveShape': 4, 'ScaleShape': 3, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Ramp Up and Can It~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Ramp Up and Can It,33,"{'#Attempt': 1, '#GlobalAttempt': 33, 'ActiveTime': 3486.379255, 'InactiveTime': 31.152256, 'CompletedLevels': 18}","{'ActiveTime': 12.153013, 'InactiveTime': 0, 'InteractionEvents': 3, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 1, 'ramp': 1, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': False}"
Object Limits~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Object Limits,21,"{'#Attempt': 1, '#GlobalAttempt': 21, 'ActiveTime': 2564.3822249999994, 'InactiveTime': 31.152256, 'CompletedLevels': 14}","{'ActiveTime': 109.411626, 'InactiveTime': 0, 'InteractionEvents': 27, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 2, 'ScaleShape': 17, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 7, 'Completed': False}"
Object Limits~2,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Object Limits,30,"{'#Attempt': 2, '#GlobalAttempt': 30, 'ActiveTime': 3264.0372939999997, 'InactiveTime': 31.152256, 'CompletedLevels': 18}","{'ActiveTime': 164.70373199999997, 'InactiveTime': 0, 'InteractionEvents': 56, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 22, 'ScaleShape': 25, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 8, 'Completed': True}"
Sugar Cones~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Sugar Cones,24,"{'#Attempt': 1, '#GlobalAttempt': 24, 'ActiveTime': 2828.3781269999995, 'InactiveTime': 31.152256, 'CompletedLevels': 15}","{'ActiveTime': 29.214522000000002, 'InactiveTime': 0, 'InteractionEvents': 8, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 2, 'sphere': 0}, 'RotateShape': 4, 'MoveShape': 1, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Tall and Small~1,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Tall and Small,26,"{'#Attempt': 1, '#GlobalAttempt': 26, 'ActiveTime': 2972.8246799999997, 'InactiveTime': 31.152256, 'CompletedLevels': 16}","{'ActiveTime': 86.919306, 'InactiveTime': 0, 'InteractionEvents': 20, 'CreateShape': 4, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 3}, 'RotateShape': 0, 'MoveShape': 6, 'ScaleShape': 4, 'DeleteFigure': 2, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 4, 'Completed': False}"
Tall and Small~2,922d9b752ef23eb9c27b22dd9e96b0dd,c6262795f034865c9e9203305638ee79,Tall and Small,32,"{'#Attempt': 2, '#GlobalAttempt': 32, 'ActiveTime': 3474.2262419999997, 'InactiveTime': 31.152256, 'CompletedLevels': 18}","{'ActiveTime': 205.800185, 'InactiveTime': 0, 'InteractionEvents': 95, 'CreateShape': 2, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 1}, 'RotateShape': 0, 'MoveShape': 6, 'ScaleShape': 6, 'DeleteFigure': 0, 'RotateView': 76, 'Snapshots': 1, 'TimeStampSnapshots': [50.13], 'CheckSolution': 4, 'Completed': False}"
Stranger Shapes~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Stranger Shapes,12,"{'#Attempt': 1, '#GlobalAttempt': 12, 'ActiveTime': 2338.1792300000006, 'InactiveTime': 42.688743, 'CompletedLevels': 10}","{'ActiveTime': 791.6374770000004, 'InactiveTime': 0, 'InteractionEvents': 211, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 2, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 203, 'ScaleShape': 5, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': False}"
Angled Silhouette~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Angled Silhouette,9,"{'#Attempt': 1, '#GlobalAttempt': 9, 'ActiveTime': 1479.31871, 'InactiveTime': 42.688743, 'CompletedLevels': 9}","{'ActiveTime': 37.380352, 'InactiveTime': 0, 'InteractionEvents': 9, 'CreateShape': 4, 'UsedFigures': {'cube': 2, 'pyramid': 2, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 4, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Bird Fez~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Bird Fez,2,"{'#Attempt': 1, '#GlobalAttempt': 2, 'ActiveTime': 313.509536, 'InactiveTime': 42.688743, 'CompletedLevels': 2}","{'ActiveTime': 142.977177, 'InactiveTime': 0, 'InteractionEvents': 29, 'CreateShape': 3, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 1, 'sphere': 1}, 'RotateShape': 2, 'MoveShape': 7, 'ScaleShape': 3, 'DeleteFigure': 0, 'RotateView': 13, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Object Limits~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Object Limits,7,"{'#Attempt': 1, '#GlobalAttempt': 7, 'ActiveTime': 1406.055671, 'InactiveTime': 42.688743, 'CompletedLevels': 7}","{'ActiveTime': 265.576189, 'InactiveTime': 0, 'InteractionEvents': 97, 'CreateShape': 1, 'UsedFigures': {'cube': 1, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 4, 'ScaleShape': 72, 'DeleteFigure': 0, 'RotateView': 10, 'Snapshots': 4, 'TimeStampSnapshots': [155.36, 172.08, 176.26, 180.45], 'CheckSolution': 5, 'Completed': True}"
Warm Up~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Warm Up,8,"{'#Attempt': 1, '#GlobalAttempt': 8, 'ActiveTime': 1441.938358, 'InactiveTime': 42.688743, 'CompletedLevels': 8}","{'ActiveTime': 35.882687, 'InactiveTime': 0, 'InteractionEvents': 7, 'CreateShape': 2, 'UsedFigures': {'cube': 2, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 2, 'ScaleShape': 2, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Sugar Cones~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Sugar Cones,10,"{'#Attempt': 1, '#GlobalAttempt': 10, 'ActiveTime': 1544.538254, 'InactiveTime': 42.688743, 'CompletedLevels': 10}","{'ActiveTime': 65.219544, 'InactiveTime': 0, 'InteractionEvents': 20, 'CreateShape': 2, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 2, 'sphere': 0}, 'RotateShape': 16, 'MoveShape': 1, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
Pyramids are Strange~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Pyramids are Strange,5,"{'#Attempt': 1, '#GlobalAttempt': 5, 'ActiveTime': 1000.0884540000001, 'InactiveTime': 42.688743, 'CompletedLevels': 5}","{'ActiveTime': 460.56936499999995, 'InactiveTime': 0, 'InteractionEvents': 132, 'CreateShape': 4, 'UsedFigures': {'cube': 0, 'pyramid': 4, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 23, 'MoveShape': 0, 'ScaleShape': 90, 'DeleteFigure': 0, 'RotateView': 9, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 6, 'Completed': True}"
Bear Market~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Bear Market,11,"{'#Attempt': 1, '#GlobalAttempt': 11, 'ActiveTime': 1546.541753, 'InactiveTime': 42.688743, 'CompletedLevels': 10}","{'ActiveTime': 2.003499, 'InactiveTime': 0, 'InteractionEvents': 0, 'CreateShape': 0, 'UsedFigures': {'cube': 0, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 0, 'ScaleShape': 0, 'DeleteFigure': 0, 'RotateView': 0, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 0, 'Completed': False}"
Boxes Obscure Spheres~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Boxes Obscure Spheres,6,"{'#Attempt': 1, '#GlobalAttempt': 6, 'ActiveTime': 1140.4794820000002, 'InactiveTime': 42.688743, 'CompletedLevels': 6}","{'ActiveTime': 140.391028, 'InactiveTime': 0, 'InteractionEvents': 32, 'CreateShape': 6, 'UsedFigures': {'cube': 3, 'pyramid': 0, 'ramp': 0, 'cylinder': 2, 'cone': 0, 'sphere': 1}, 'RotateShape': 10, 'MoveShape': 10, 'ScaleShape': 0, 'DeleteFigure': 2, 'RotateView': 2, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 2, 'Completed': True}"
Square Cross-Sections~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Square Cross-Sections,1,"{'#Attempt': 1, '#GlobalAttempt': 1, 'ActiveTime': 170.53235900000004, 'InactiveTime': 42.688743, 'CompletedLevels': 1}","{'ActiveTime': 170.53235900000004, 'InactiveTime': 42.688743, 'InteractionEvents': 32, 'CreateShape': 6, 'UsedFigures': {'cube': 0, 'pyramid': 2, 'ramp': 1, 'cylinder': 1, 'cone': 1, 'sphere': 1}, 'RotateShape': 12, 'MoveShape': 6, 'ScaleShape': 0, 'DeleteFigure': 3, 'RotateView': 2, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 3, 'Completed': True}"
Pi Henge~1,c658a12e036d24a8bc2e0e0fa2343ade,c6262795f034865c9e9203305638ee79,Pi Henge,3,"{'#Attempt': 1, '#GlobalAttempt': 3, 'ActiveTime': 447.4522340000001, 'InactiveTime': 42.688743, 'CompletedLevels': 3}","{'ActiveTime': 133.94269800000004, 'InactiveTime': 0, 'InteractionEvents': 28, 'CreateShape': 3, 'UsedFigures': {'cube': 3, 'pyramid': 0, 'ramp': 0, 'cylinder': 0, 'cone': 0, 'sphere': 0}, 'RotateShape': 0, 'MoveShape': 10, 'ScaleShape': 12, 'DeleteFigure': 0, 'RotateView': 2, 'Snapshots': 0, 'TimeStampSnapshots': [], 'CheckSolution': 1, 'Completed': True}"
